pref,city,sex,count
長野県,下伊那郡下條村,計,3606
長野県,下伊那郡下條村,男,1748
長野県,下伊那郡下條村,女,1858
長野県,下伊那郡売木村,計,507
長野県,下伊那郡売木村,男,236
長野県,下伊那郡売木村,女,271
長野県,下伊那郡天龍村,計,1167
長野県,下伊那郡天龍村,男,554
長野県,下伊那郡天龍村,女,613
長野県,下伊那郡泰阜村,計,1558
長野県,下伊那郡泰阜村,男,741
長野県,下伊那郡泰阜村,女,817
長野県,下伊那郡喬木村,計,6107
長野県,下伊那郡喬木村,男,2998
長野県,下伊那郡喬木村,女,3109
長野県,下伊那郡豊丘村,計,6687
長野県,下伊那郡豊丘村,男,3335
長野県,下伊那郡豊丘村,女,3352
長野県,下伊那郡大鹿村,計,941
長野県,下伊那郡大鹿村,男,462
長野県,下伊那郡大鹿村,女,479
長野県,木曽郡,計,25471
長野県,木曽郡,男,12283
長野県,木曽郡,女,13188
長野県,木曽郡上松町,計,4160
長野県,木曽郡上松町,男,2038
長野県,木曽郡上松町,女,2122
長野県,木曽郡南木曽町,計,3970
長野県,木曽郡南木曽町,男,1901
長野県,木曽郡南木曽町,女,2069
長野県,木曽郡木祖村,計,2716
長野県,木曽郡木祖村,男,1266
長野県,木曽郡木祖村,女,1450
長野県,木曽郡王滝村,計,713
長野県,木曽郡王滝村,男,339
長野県,木曽郡王滝村,女,374
長野県,木曽郡大桑村,計,3487
長野県,木曽郡大桑村,男,1698
長野県,木曽郡大桑村,女,1789
長野県,木曽郡木曽町,計,10425
長野県,木曽郡木曽町,男,5041
長野県,木曽郡木曽町,女,5384
長野県,東筑摩郡,計,21548
長野県,東筑摩郡,男,10613
長野県,東筑摩郡,女,10935
長野県,東筑摩郡麻績村,計,2581
長野県,東筑摩郡麻績村,男,1246
長野県,東筑摩郡麻績村,女,1335
長野県,東筑摩郡生坂村,計,1705
長野県,東筑摩郡生坂村,男,854
長野県,東筑摩郡生坂村,女,851
長野県,東筑摩郡山形村,計,8587
長野県,東筑摩郡山形村,男,4232
長野県,東筑摩郡山形村,女,4355
長野県,東筑摩郡朝日村,計,4405
長野県,東筑摩郡朝日村,男,2161
長野県,東筑摩郡朝日村,女,2244
長野県,東筑摩郡筑北村,計,4270
長野県,東筑摩郡筑北村,男,2120
長野県,東筑摩郡筑北村,女,2150
長野県,北安曇郡,計,30437
長野県,北安曇郡,男,14982
長野県,北安曇郡,女,15455
長野県,北安曇郡池田町,計,9557
長野県,北安曇郡池田町,男,4640
長野県,北安曇郡池田町,女,4917
長野県,北安曇郡松川村,計,9670
長野県,北安曇郡松川村,男,4691
長野県,北安曇郡松川村,女,4979
長野県,北安曇郡白馬村,計,8513
長野県,北安曇郡白馬村,男,4263
長野県,北安曇郡白馬村,女,4250
長野県,北安曇郡小谷村,計,2697
長野県,北安曇郡小谷村,男,1388
長野県,北安曇郡小谷村,女,1309
長野県,埴科郡,計,14407
長野県,埴科郡,男,7104
長野県,埴科郡,女,7303
長野県,埴科郡坂城町,計,14407
長野県,埴科郡坂城町,男,7104
長野県,埴科郡坂城町,女,7303
長野県,上高井郡,計,17740
長野県,上高井郡,男,8649
長野県,上高井郡,女,9091
長野県,上高井郡小布施町,計,11020
長野県,上高井郡小布施町,男,5309
長野県,上高井郡小布施町,女,5711
長野県,上高井郡高山村,計,6720
長野県,上高井郡高山村,男,3340
長野県,上高井郡高山村,女,3380
長野県,下高井郡,計,19642
長野県,下高井郡,男,9615
長野県,下高井郡,女,10027
長野県,下高井郡山ノ内町,計,11680
長野県,下高井郡山ノ内町,男,5732
長野県,下高井郡山ノ内町,女,5948
長野県,下高井郡木島平村,計,4508
長野県,下高井郡木島平村,男,2219
長野県,下高井郡木島平村,女,2289
長野県,下高井郡野沢温泉村,計,3454
長野県,下高井郡野沢温泉村,男,1664
長野県,下高井郡野沢温泉村,女,1790
長野県,上水内郡,計,20993
長野県,上水内郡,男,10378
長野県,上水内郡,女,10615
長野県,上水内郡信濃町,計,7923
長野県,上水内郡信濃町,男,3935
長野県,上水内郡信濃町,女,3988
長野県,上水内郡小川村,計,2357
長野県,上水内郡小川村,男,1167
長野県,上水内郡小川村,女,1190
長野県,上水内郡飯綱町,計,10713
長野県,上水内郡飯綱町,男,5276
長野県,上水内郡飯綱町,女,5437
長野県,下水内郡,計,1692
長野県,下水内郡,男,805
長野県,下水内郡,女,887
長野県,下水内郡栄村,計,1692
長野県,下水内郡栄村,男,805
長野県,下水内郡栄村,女,887
岐阜県,-,計,1996682
岐阜県,-,男,973512
岐阜県,-,女,1023170
岐阜県,岐阜市,計,404304
岐阜県,岐阜市,男,193407
岐阜県,岐阜市,女,210897
岐阜県,大垣市,計,159894
岐阜県,大垣市,男,78198
岐阜県,大垣市,女,81696
岐阜県,高山市,計,85463
岐阜県,高山市,男,40861
岐阜県,高山市,女,44602
岐阜県,多治見市,計,108158
岐阜県,多治見市,男,52688
岐阜県,多治見市,女,55470
岐阜県,関市,計,86273
岐阜県,関市,男,42340
岐阜県,関市,女,43933
岐阜県,中津川市,計,76348
岐阜県,中津川市,男,37392
岐阜県,中津川市,女,38956
岐阜県,美濃市,計,19785
岐阜県,美濃市,男,9551
岐阜県,美濃市,女,10234
岐阜県,瑞浪市,計,36482
岐阜県,瑞浪市,男,17777
岐阜県,瑞浪市,女,18705
岐阜県,羽島市,計,67106
岐阜県,羽島市,男,33080
岐阜県,羽島市,女,34026
岐阜県,恵那市,計,48371
岐阜県,恵那市,男,23616
岐阜県,恵那市,女,24755
岐阜県,美濃加茂市,計,57171
岐阜県,美濃加茂市,男,28279
岐阜県,美濃加茂市,女,28892
岐阜県,土岐市,計,56547
岐阜県,土岐市,男,27460
岐阜県,土岐市,女,29087
岐阜県,各務原市,計,146136
岐阜県,各務原市,男,72316
岐阜県,各務原市,女,73820
岐阜県,可児市,計,100765
岐阜県,可児市,男,49914
岐阜県,可児市,女,50851
岐阜県,山県市,計,25983
岐阜県,山県市,男,12675
岐阜県,山県市,女,13308
岐阜県,瑞穂市,計,55518
岐阜県,瑞穂市,男,27687
岐阜県,瑞穂市,女,27831
岐阜県,飛騨市,計,23028
岐阜県,飛騨市,男,11163
岐阜県,飛騨市,女,11865
岐阜県,本巣市,計,33302
岐阜県,本巣市,男,16237
岐阜県,本巣市,女,17065
岐阜県,郡上市,計,39761
岐阜県,郡上市,男,19449
岐阜県,郡上市,女,20312
岐阜県,下呂市,計,30738
岐阜県,下呂市,男,14710
岐阜県,下呂市,女,16028
岐阜県,海津市,計,32980
岐阜県,海津市,男,16297
岐阜県,海津市,女,16683
岐阜県,羽島郡,計,48257
岐阜県,羽島郡,男,23597
岐阜県,羽島郡,女,24660
岐阜県,羽島郡岐南町,計,26272
岐阜県,羽島郡岐南町,男,12990
岐阜県,羽島郡岐南町,女,13282
岐阜県,羽島郡笠松町,計,21985
岐阜県,羽島郡笠松町,男,10607
岐阜県,羽島郡笠松町,女,11378
岐阜県,養老郡,計,27381
岐阜県,養老郡,男,13480
岐阜県,養老郡,女,13901
岐阜県,養老郡養老町,計,27381
岐阜県,養老郡養老町,男,13480
岐阜県,養老郡養老町,女,13901
岐阜県,不破郡,計,33192
岐阜県,不破郡,男,16346
岐阜県,不破郡,女,16846
岐阜県,不破郡垂井町,計,26547
岐阜県,不破郡垂井町,男,13118
岐阜県,不破郡垂井町,女,13429
岐阜県,不破郡関ケ原町,計,6645
岐阜県,不破郡関ケ原町,男,3228
岐阜県,不破郡関ケ原町,女,3417
岐阜県,安八郡,計,42730
岐阜県,安八郡,男,21034
岐阜県,安八郡,女,21696
岐阜県,安八郡神戸町,計,18704
岐阜県,安八郡神戸町,男,9136
岐阜県,安八郡神戸町,女,9568
岐阜県,安八郡輪之内町,計,9403
岐阜県,安八郡輪之内町,男,4696
岐阜県,安八郡輪之内町,女,4707
岐阜県,安八郡安八町,計,14623
岐阜県,安八郡安八町,男,7202
岐阜県,安八郡安八町,女,7421
岐阜県,揖斐郡,計,65486
岐阜県,揖斐郡,男,32076
岐阜県,揖斐郡,女,33410
岐阜県,揖斐郡揖斐川町,計,19953
岐阜県,揖斐郡揖斐川町,男,9624
岐阜県,揖斐郡揖斐川町,女,10329
岐阜県,揖斐郡大野町,計,22347
岐阜県,揖斐郡大野町,男,11006
岐阜県,揖斐郡大野町,女,11341
岐阜県,揖斐郡池田町,計,23186
岐阜県,揖斐郡池田町,男,11446
岐阜県,揖斐郡池田町,女,11740
岐阜県,本巣郡,計,18550
岐阜県,本巣郡,男,8884
岐阜県,本巣郡,女,9666
岐阜県,本巣郡北方町,計,18550
岐阜県,本巣郡北方町,男,8884
岐阜県,本巣郡北方町,女,9666
岐阜県,加茂郡,計,47464
岐阜県,加茂郡,男,23220
岐阜県,加茂郡,女,24244
岐阜県,加茂郡坂祝町,計,8023
岐阜県,加茂郡坂祝町,男,4103
岐阜県,加茂郡坂祝町,女,3920
岐阜県,加茂郡富加町,計,5696
岐阜県,加茂郡富加町,男,2808
岐阜県,加茂郡富加町,女,2888
岐阜県,加茂郡川辺町,計,10013
岐阜県,加茂郡川辺町,男,4939
岐阜県,加茂郡川辺町,女,5074
岐阜県,加茂郡七宗町,計,3511
岐阜県,加茂郡七宗町,男,1658
岐阜県,加茂郡七宗町,女,1853
岐阜県,加茂郡八百津町,計,10446
岐阜県,加茂郡八百津町,男,5086
岐阜県,加茂郡八百津町,女,5360
岐阜県,加茂郡白川町,計,7634
岐阜県,加茂郡白川町,男,3610
岐阜県,加茂郡白川町,女,4024
岐阜県,加茂郡東白川村,計,2141
岐阜県,加茂郡東白川村,男,1016
岐阜県,加茂郡東白川村,女,1125
岐阜県,可児郡,計,17968
岐阜県,可児郡,男,9019
岐阜県,可児郡,女,8949
岐阜県,可児郡御嵩町,計,17968
岐阜県,可児郡御嵩町,男,9019
岐阜県,可児郡御嵩町,女,8949
岐阜県,大野郡,計,1541
岐阜県,大野郡,男,759
岐阜県,大野郡,女,782
岐阜県,大野郡白川村,計,1541
岐阜県,大野郡白川村,男,759
岐阜県,大野郡白川村,女,782
静岡県,-,計,3658375
静岡県,-,男,1808923
静岡県,-,女,1849452
静岡県,静岡市,計,689079
静岡県,静岡市,男,335782
静岡県,静岡市,女,353297
静岡県,静岡市葵区,計,249815
静岡県,静岡市葵区,男,120509
静岡県,静岡市葵区,女,129306
静岡県,静岡市駿河区,計,208471
静岡県,静岡市駿河区,男,102740
静岡県,静岡市駿河区,女,105731
静岡県,静岡市清水区,計,230793
静岡県,静岡市清水区,男,112533
静岡県,静岡市清水区,女,118260
静岡県,浜松市,計,795771
静岡県,浜松市,男,396307
静岡県,浜松市,女,399464
静岡県,浜松市中区,計,236081
静岡県,浜松市中区,男,116996
静岡県,浜松市中区,女,119085
静岡県,浜松市東区,計,130143
静岡県,浜松市東区,男,65199
静岡県,浜松市東区,女,64944
静岡県,浜松市西区,計,108435
静岡県,浜松市西区,男,53941
静岡県,浜松市西区,女,54494
静岡県,浜松市南区,計,101951
静岡県,浜松市南区,男,51457
静岡県,浜松市南区,女,50494
静岡県,浜松市北区,計,92596
静岡県,浜松市北区,男,45912
静岡県,浜松市北区,女,46684
静岡県,浜松市浜北区,計,99746
静岡県,浜松市浜北区,男,49789
静岡県,浜松市浜北区,女,49957
静岡県,浜松市天竜区,計,26819
静岡県,浜松市天竜区,男,13013
静岡県,浜松市天竜区,女,13806
静岡県,沼津市,計,191256
静岡県,沼津市,男,94415
静岡県,沼津市,女,96841
静岡県,熱海市,計,35167
静岡県,熱海市,男,15939
静岡県,熱海市,女,19228
静岡県,三島市,計,108350
静岡県,三島市,男,53042
静岡県,三島市,女,55308
静岡県,富士宮市,計,130153
静岡県,富士宮市,男,64643
静岡県,富士宮市,女,65510
静岡県,伊東市,計,67074
静岡県,伊東市,男,31780
静岡県,伊東市,女,35294
静岡県,島田市,計,97028
静岡県,島田市,男,47516
静岡県,島田市,女,49512
静岡県,富士市,計,250709
静岡県,富士市,男,124202
静岡県,富士市,女,126507
静岡県,磐田市,計,168175
静岡県,磐田市,男,84955
静岡県,磐田市,女,83220
静岡県,焼津市,計,137722
静岡県,焼津市,男,67925
静岡県,焼津市,女,69797
静岡県,掛川市,計,116418
静岡県,掛川市,男,58527
静岡県,掛川市,女,57891
静岡県,藤枝市,計,143580
静岡県,藤枝市,男,70236
静岡県,藤枝市,女,73344
静岡県,御殿場市,計,86778
静岡県,御殿場市,男,44511
静岡県,御殿場市,女,42267
静岡県,袋井市,計,88127
静岡県,袋井市,男,44697
静岡県,袋井市,女,43430
静岡県,下田市,計,20494
静岡県,下田市,男,9901
静岡県,下田市,女,10593
静岡県,裾野市,計,50425
静岡県,裾野市,男,25495
静岡県,裾野市,女,24930
静岡県,湖西市,計,58643
静岡県,湖西市,男,30030
静岡県,湖西市,女,28613
静岡県,伊豆市,計,29319
静岡県,伊豆市,男,14085
静岡県,伊豆市,女,15234
静岡県,御前崎市,計,31181
静岡県,御前崎市,男,15837
静岡県,御前崎市,女,15344
静岡県,菊川市,計,47880
静岡県,菊川市,男,24147
静岡県,菊川市,女,23733
静岡県,伊豆の国市,計,47583
静岡県,伊豆の国市,男,23010
静岡県,伊豆の国市,女,24573
静岡県,牧之原市,計,43936
静岡県,牧之原市,男,21841
静岡県,牧之原市,女,22095
静岡県,賀茂郡,計,39846
静岡県,賀茂郡,男,19073
静岡県,賀茂郡,女,20773
静岡県,賀茂郡東伊豆町,計,11657
静岡県,賀茂郡東伊豆町,男,5586
静岡県,賀茂郡東伊豆町,女,6071
静岡県,賀茂郡河津町,計,6892
静岡県,賀茂郡河津町,男,3332
静岡県,賀茂郡河津町,女,3560
静岡県,賀茂郡南伊豆町,計,7856
静岡県,賀茂郡南伊豆町,男,3780
静岡県,賀茂郡南伊豆町,女,4076
静岡県,賀茂郡松崎町,計,6151
静岡県,賀茂郡松崎町,男,2909
静岡県,賀茂郡松崎町,女,3242
静岡県,賀茂郡西伊豆町,計,7290
静岡県,賀茂郡西伊豆町,男,3466
静岡県,賀茂郡西伊豆町,女,3824
静岡県,田方郡,計,37280
静岡県,田方郡,男,18300
静岡県,田方郡,女,18980
静岡県,田方郡函南町,計,37280
静岡県,田方郡函南町,男,18300
静岡県,田方郡函南町,女,18980
静岡県,駿東郡,計,93229
静岡県,駿東郡,男,46201
静岡県,駿東郡,女,47028
静岡県,駿東郡清水町,計,31930
静岡県,駿東郡清水町,男,15618
静岡県,駿東郡清水町,女,16312
静岡県,駿東郡長泉町,計,43463
静岡県,駿東郡長泉町,男,21481
静岡県,駿東郡長泉町,女,21982
静岡県,駿東郡小山町,計,17836
静岡県,駿東郡小山町,男,9102
静岡県,駿東郡小山町,女,8734
静岡県,榛原郡,計,35488
静岡県,榛原郡,男,17690
静岡県,榛原郡,女,17798
静岡県,榛原郡吉田町,計,29230
静岡県,榛原郡吉田町,男,14621
静岡県,榛原郡吉田町,女,14609
静岡県,榛原郡川根本町,計,6258
静岡県,榛原郡川根本町,男,3069
静岡県,榛原郡川根本町,女,3189
静岡県,周智郡,計,17684
静岡県,周智郡,男,8836
静岡県,周智郡,女,8848
静岡県,周智郡森町,計,17684
静岡県,周智郡森町,男,8836
静岡県,周智郡森町,女,8848
愛知県,-,計,7528519
愛知県,-,男,3768579
愛知県,-,女,3759940
愛知県,名古屋市,計,2293437
愛知県,名古屋市,男,1132783
愛知県,名古屋市,女,1160654
愛知県,名古屋市千種区,計,159326
愛知県,名古屋市千種区,男,76581
愛知県,名古屋市千種区,女,82745
愛知県,名古屋市東区,計,81827
愛知県,名古屋市東区,男,38986
愛知県,名古屋市東区,女,42841
愛知県,名古屋市北区,計,162669
愛知県,名古屋市北区,男,79215
愛知県,名古屋市北区,女,83454
愛知県,名古屋市西区,計,146566
愛知県,名古屋市西区,男,72890
愛知県,名古屋市西区,女,73676
愛知県,名古屋市中村区,計,133894
愛知県,名古屋市中村区,男,67736
愛知県,名古屋市中村区,女,66158
愛知県,名古屋市中区,計,89654
愛知県,名古屋市中区,男,44988
愛知県,名古屋市中区,女,44666
愛知県,名古屋市昭和区,計,105293
愛知県,名古屋市昭和区,男,51236
愛知県,名古屋市昭和区,女,54057
愛知県,名古屋市瑞穂区,計,107697
愛知県,名古屋市瑞穂区,男,52075
愛知県,名古屋市瑞穂区,女,55622
愛知県,名古屋市熱田区,計,65096
愛知県,名古屋市熱田区,男,32333
愛知県,名古屋市熱田区,女,32763
愛知県,名古屋市中川区,計,217829
愛知県,名古屋市中川区,男,108615
愛知県,名古屋市中川区,女,109214
愛知県,名古屋市港区,計,143240
愛知県,名古屋市港区,男,72353
愛知県,名古屋市港区,女,70887
愛知県,名古屋市南区,計,134026
愛知県,名古屋市南区,男,68274
愛知県,名古屋市南区,女,65752
愛知県,名古屋市守山区,計,176841
愛知県,名古屋市守山区,男,87432
愛知県,名古屋市守山区,女,89409
愛知県,名古屋市緑区,計,250321
愛知県,名古屋市緑区,男,123903
愛知県,名古屋市緑区,女,126418
愛知県,名古屋市名東区,計,160939
愛知県,名古屋市名東区,男,77661
愛知県,名古屋市名東区,女,83278
愛知県,名古屋市天白区,計,158219
愛知県,名古屋市天白区,男,78505
愛知県,名古屋市天白区,女,79714
愛知県,豊橋市,計,372604
愛知県,豊橋市,男,187013
愛知県,豊橋市,女,185591
愛知県,岡崎市,計,385355
愛知県,岡崎市,男,195397
愛知県,岡崎市,女,189958
愛知県,一宮市,計,382349
愛知県,一宮市,男,186696
愛知県,一宮市,女,195653
愛知県,瀬戸市,計,128753
愛知県,瀬戸市,男,63368
愛知県,瀬戸市,女,65385
愛知県,半田市,計,118535
愛知県,半田市,男,59884
愛知県,半田市,女,58651
愛知県,春日井市,計,309788
愛知県,春日井市,男,153858
愛知県,春日井市,女,155930
愛知県,豊川市,計,186775
愛知県,豊川市,男,93237
愛知県,豊川市,女,93538
愛知県,津島市,計,60977
愛知県,津島市,男,30087
愛知県,津島市,女,30890
愛知県,碧南市,計,72727
愛知県,碧南市,男,37346
愛知県,碧南市,女,35381
愛知県,刈谷市,計,152443
愛知県,刈谷市,男,79656
愛知県,刈谷市,女,72787
愛知県,豊田市,計,419249
愛知県,豊田市,男,217889
愛知県,豊田市,女,201360
愛知県,安城市,計,189334
愛知県,安城市,男,96945
愛知県,安城市,女,92389
愛知県,西尾市,計,170868
愛知県,西尾市,男,86688
愛知県,西尾市,女,84180
愛知県,蒲郡市,計,79261
愛知県,蒲郡市,男,39167
愛知県,蒲郡市,女,40094
愛知県,犬山市,計,73030
愛知県,犬山市,男,36263
愛知県,犬山市,女,36767
愛知県,常滑市,計,58499
愛知県,常滑市,男,28954
愛知県,常滑市,女,29545
愛知県,江南市,計,99696
愛知県,江南市,男,48897
愛知県,江南市,女,50799
愛知県,小牧市,計,150982
愛知県,小牧市,男,76358
愛知県,小牧市,女,74624
愛知県,稲沢市,計,135271
愛知県,稲沢市,男,67040
愛知県,稲沢市,女,68231
愛知県,新城市,計,44501
愛知県,新城市,男,22123
愛知県,新城市,女,22378
愛知県,東海市,計,114107
愛知県,東海市,男,59513
愛知県,東海市,女,54594
愛知県,大府市,計,92698
愛知県,大府市,男,47195
愛知県,大府市,女,45503
愛知県,知多市,計,84719
愛知県,知多市,男,42725
愛知県,知多市,女,41994
愛知県,知立市,計,72087
愛知県,知立市,男,38066
愛知県,知立市,女,34021
愛知県,尾張旭市,計,84034
愛知県,尾張旭市,男,41057
愛知県,尾張旭市,女,42977
愛知県,高浜市,計,49280
愛知県,高浜市,男,25666
愛知県,高浜市,女,23614
愛知県,岩倉市,計,47838
愛知県,岩倉市,男,23896
愛知県,岩倉市,女,23942
愛知県,豊明市,計,68511
愛知県,豊明市,男,34746
愛知県,豊明市,女,33765
愛知県,日進市,計,93017
愛知県,日進市,男,46349
愛知県,日進市,女,46668
愛知県,田原市,計,60082
愛知県,田原市,男,30367
愛知県,田原市,女,29715
愛知県,愛西市,計,62112
愛知県,愛西市,男,30302
愛知県,愛西市,女,31810
愛知県,清須市,計,69300
愛知県,清須市,男,34811
愛知県,清須市,女,34489
愛知県,北名古屋市,計,86213
愛知県,北名古屋市,男,43301
愛知県,北名古屋市,女,42912
愛知県,弥富市,計,44060
愛知県,弥富市,男,22075
愛知県,弥富市,女,21985
愛知県,みよし市,計,61245
愛知県,みよし市,男,31413
愛知県,みよし市,女,29832
愛知県,あま市,計,88885
愛知県,あま市,男,44290
愛知県,あま市,女,44595
愛知県,長久手市,計,60517
愛知県,長久手市,男,30002
愛知県,長久手市,女,30515
愛知県,愛知郡,計,43757
愛知県,愛知郡,男,21948
愛知県,愛知郡,女,21809
愛知県,愛知郡東郷町,計,43757
愛知県,愛知郡東郷町,男,21948
愛知県,愛知郡東郷町,女,21809
愛知県,西春日井郡,計,15831
愛知県,西春日井郡,男,8102
愛知県,西春日井郡,女,7729
愛知県,西春日井郡豊山町,計,15831
愛知県,西春日井郡豊山町,男,8102
愛知県,西春日井郡豊山町,女,7729
愛知県,丹羽郡,計,59281
愛知県,丹羽郡,男,29751
愛知県,丹羽郡,女,29530
愛知県,丹羽郡大口町,計,24282
愛知県,丹羽郡大口町,男,12320
愛知県,丹羽郡大口町,女,11962
愛知県,丹羽郡扶桑町,計,34999
愛知県,丹羽郡扶桑町,男,17431
愛知県,丹羽郡扶桑町,女,17568
愛知県,海部郡,計,75087
愛知県,海部郡,男,37656
愛知県,海部郡,女,37431
愛知県,海部郡大治町,計,33167
愛知県,海部郡大治町,男,16817
愛知県,海部郡大治町,女,16350
愛知県,海部郡蟹江町,計,37214
愛知県,海部郡蟹江町,男,18449
愛知県,海部郡蟹江町,女,18765
愛知県,海部郡飛島村,計,4706
愛知県,海部郡飛島村,男,2390
愛知県,海部郡飛島村,女,2316
愛知県,知多郡,計,160399
愛知県,知多郡,男,80057
愛知県,知多郡,女,80342
愛知県,知多郡阿久比町,計,28556
愛知県,知多郡阿久比町,男,14146
愛知県,知多郡阿久比町,女,14410
愛知県,知多郡東浦町,計,50415
愛知県,知多郡東浦町,男,25326
愛知県,知多郡東浦町,女,25089
愛知県,知多郡南知多町,計,16660
愛知県,知多郡南知多町,男,8112
愛知県,知多郡南知多町,女,8548
愛知県,知多郡美浜町,計,21367
愛知県,知多郡美浜町,男,10623
愛知県,知多郡美浜町,女,10744
愛知県,知多郡武豊町,計,43401
愛知県,知多郡武豊町,男,21850
愛知県,知多郡武豊町,女,21551
愛知県,額田郡,計,42532
愛知県,額田郡,男,21548
愛知県,額田郡,女,20984
愛知県,額田郡幸田町,計,42532
愛知県,額田郡幸田町,男,21548
愛知県,額田郡幸田町,女,20984
愛知県,北設楽郡,計,8493
愛知県,北設楽郡,男,4094
愛知県,北設楽郡,女,4399
愛知県,北設楽郡設楽町,計,4528
愛知県,北設楽郡設楽町,男,2189
愛知県,北設楽郡設楽町,女,2339
愛知県,北設楽郡東栄町,計,2935
愛知県,北設楽郡東栄町,男,1411
愛知県,北設楽郡東栄町,女,1524
愛知県,北設楽郡豊根村,計,1030
愛知県,北設楽郡豊根村,男,494
愛知県,北設楽郡豊根村,女,536
三重県,-,計,1784968
三重県,-,男,874651
三重県,-,女,910317
三重県,津市,計,274065
三重県,津市,男,133228
三重県,津市,女,140837
三重県,四日市市,計,309825
三重県,四日市市,男,155475
三重県,四日市市,女,154350
三重県,伊勢市,計,123189
三重県,伊勢市,男,58400
三重県,伊勢市,女,64789
三重県,松阪市,計,160624
三重県,松阪市,男,77390
三重県,松阪市,女,83234
三重県,桑名市,計,140134
三重県,桑名市,男,69267
三重県,桑名市,女,70867
三重県,鈴鹿市,計,197512
三重県,鈴鹿市,男,98776
三重県,鈴鹿市,女,98736
三重県,名張市,計,76909
三重県,名張市,男,37145
三重県,名張市,女,39764
三重県,尾鷲市,計,16802
三重県,尾鷲市,男,7734
三重県,尾鷲市,女,9068
三重県,亀山市,計,49438
三重県,亀山市,男,24927
三重県,亀山市,女,24511
三重県,鳥羽市,計,17648
三重県,鳥羽市,男,8340
三重県,鳥羽市,女,9308
三重県,熊野市,計,16112
三重県,熊野市,男,7426
三重県,熊野市,女,8686
三重県,いなべ市,計,44919
三重県,いなべ市,男,23007
三重県,いなべ市,女,21912
三重県,志摩市,計,47272
三重県,志摩市,男,22068
三重県,志摩市,女,25204
三重県,伊賀市,計,88325
三重県,伊賀市,男,43299
三重県,伊賀市,女,45026
三重県,桑名郡,計,6081
三重県,桑名郡,男,3140
三重県,桑名郡,女,2941
三重県,桑名郡木曽岬町,計,6081
三重県,桑名郡木曽岬町,男,3140
三重県,桑名郡木曽岬町,女,2941
三重県,員弁郡,計,25891
三重県,員弁郡,男,12730
三重県,員弁郡,女,13161
三重県,員弁郡東員町,計,25891
三重県,員弁郡東員町,男,12730
三重県,員弁郡東員町,女,13161
三重県,三重郡,計,68024
三重県,三重郡,男,34002
三重県,三重郡,女,34022
三重県,三重郡菰野町,計,41476
三重県,三重郡菰野町,男,20491
三重県,三重郡菰野町,女,20985
三重県,三重郡朝日町,計,11071
三重県,三重郡朝日町,男,5520
三重県,三重郡朝日町,女,5551
三重県,三重郡川越町,計,15477
三重県,三重郡川越町,男,7991
三重県,三重郡川越町,女,7486
三重県,多気郡,計,45877
三重県,多気郡,男,22044
三重県,多気郡,女,23833
三重県,多気郡多気町,計,14176
三重県,多気郡多気町,男,6817
三重県,多気郡多気町,女,7359
三重県,多気郡明和町,計,22991
三重県,多気郡明和町,男,11082
三重県,多気郡明和町,女,11909
三重県,多気郡大台町,計,8710
三重県,多気郡大台町,男,4145
三重県,多気郡大台町,女,4565
三重県,度会郡,計,42675
三重県,度会郡,男,20464
三重県,度会郡,女,22211
三重県,度会郡玉城町,計,15271
三重県,度会郡玉城町,男,7395
三重県,度会郡玉城町,女,7876
三重県,度会郡度会町,計,7892
三重県,度会郡度会町,男,3854
三重県,度会郡度会町,女,4038
三重県,度会郡大紀町,計,7875
三重県,度会郡大紀町,男,3764
三重県,度会郡大紀町,女,4111
三重県,度会郡南伊勢町,計,11637
三重県,度会郡南伊勢町,男,5451
三重県,度会郡南伊勢町,女,6186
三重県,北牟婁郡,計,14824
三重県,北牟婁郡,男,6952
三重県,北牟婁郡,女,7872
三重県,北牟婁郡紀北町,計,14824
三重県,北牟婁郡紀北町,男,6952
三重県,北牟婁郡紀北町,女,7872
三重県,南牟婁郡,計,18822
三重県,南牟婁郡,男,8837
三重県,南牟婁郡,女,9985
三重県,南牟婁郡御浜町,計,8237
三重県,南牟婁郡御浜町,男,3878
三重県,南牟婁郡御浜町,女,4359
三重県,南牟婁郡紀宝町,計,10585
三重県,南牟婁郡紀宝町,男,4959
三重県,南牟婁郡紀宝町,女,5626
滋賀県,-,計,1415222
滋賀県,-,男,698857
滋賀県,-,女,716365
滋賀県,大津市,計,344247
滋賀県,大津市,男,166029
滋賀県,大津市,女,178218
滋賀県,彦根市,計,111807
滋賀県,彦根市,男,55685
滋賀県,彦根市,女,56122
滋賀県,長浜市,計,115850
滋賀県,長浜市,男,56748
滋賀県,長浜市,女,59102
滋賀県,近江八幡市,計,82101
滋賀県,近江八幡市,男,40348
滋賀県,近江八幡市,女,41753
滋賀県,草津市,計,137268
滋賀県,草津市,男,68829
滋賀県,草津市,女,68439
滋賀県,守山市,計,84980
滋賀県,守山市,男,41857
滋賀県,守山市,女,43123
滋賀県,栗東市,計,70364
滋賀県,栗東市,男,34995
滋賀県,栗東市,女,35369
滋賀県,甲賀市,計,89511
滋賀県,甲賀市,男,44850
滋賀県,甲賀市,女,44661
滋賀県,野洲市,計,50658
滋賀県,野洲市,男,25267
滋賀県,野洲市,女,25391
滋賀県,湖南市,計,54629
滋賀県,湖南市,男,28340
滋賀県,湖南市,女,26289
滋賀県,高島市,計,46926
滋賀県,高島市,男,22946
滋賀県,高島市,女,23980
滋賀県,東近江市,計,113012
滋賀県,東近江市,男,56415
